x1,x2,x3
3.124564020221285e+77,2.1071082726930938e+77,-1.352897562199632e+77
3.638094948845593e+77,2.453464054757202e+77,-1.5752626693732803e+77
4.2360354405124576e+77,2.856727388461688e+77,-1.8342088038715288e+77
4.932263312926131e+77,3.3262293354821066e+77,-2.1357282980884846e+77
5.742929738504873e+77,3.8728571577191196e+77,-2.486781276895675e+77
6.686832569746247e+77,4.5093172284495037e+77,-2.895476632520955e+77
7.785856777169156e+77,5.250421393899465e+77,-3.3712864643551135e+77
9.065490898942831e+77,6.113403443170786e+77,-3.9252816286458086e+77
1.055542645286832e+78,7.118287008792462e+77,-4.5703785805061565e+77
1.2290247982844318e+78,8.288335627246573e+77,-5.321602070286903e+77
1.4310226554331989e+78,9.650612016209943e+77,-6.196388324249471e+77
1.6662238348187934e+78,1.1236656338023942e+78,-7.214966747978282e+77
1.940083907409485e+78,1.3083271927306995e+78,-8.400853546156547e+77
2.258952975891722e+78,1.5233397677687812e+78,-9.78146634056539e+77
2.630224761225014e+78,1.7737061666427966e+78,-1.1388837546705403e+78
3.062510926806593e+78,2.06524494381913e+78,-1.3260388227815326e+78
3.565842947970648e+78,2.4047163912400017e+78,-1.5439741945092169e+78
4.151904423234902e+78,2.799977398365561e+78,-1.7977609559299712e+78
4.83429869413066e+78,3.260172592735426e+78,-2.093283596551328e+78
5.628859535450569e+78,3.795963213161769e+78,-2.4373728884672456e+78
6.554015288941525e+78,4.419789193053222e+78,-2.8379758836766056e+78
7.63121784552924e+78,5.146158889794973e+78,-3.304363451754422e+78
8.885446905135582e+78,5.991967795941358e+78,-3.847366800445361e+78
1.0345798025514756e+79,6.976860601642427e+78,-4.4796319169377646e+78
1.2046162402451111e+79,8.12366327592789e+78,-5.215889375256789e+78
1.4026009346636258e+79,9.458914912144062e+78,-6.073254407300709e+78
1.6331289579086752e+79,1.1013518642762557e+79,-7.071589206208645e+78
1.9015486661729267e+79,1.2823511486726457e+79,-8.233964078655362e+78
2.2140851104164003e+79,1.493093748497357e+79,-9.587239611387802e+78
2.577985341755991e+79,1.738481147165929e+79,-1.1162763945084241e+79
3.0016888428419725e+79,2.0242188244781942e+79,-1.299715519053797e+79
3.49502579797052e+79,2.3569393771398158e+79,-1.5133139720515967e+79
4.069446016041483e+79,2.7443507699411164e+79,-1.7620451992775993e+79
4.7382826357411445e+79,3.1954185569151426e+79,-2.051685811899287e+79
5.5170572355116097e+79,3.720586781738489e+79,-2.3889411009117086e+79
6.42383580485216e+79,4.3320362444474376e+79,-2.781604466589718e+79
7.479646940761705e+79,5.0439752545278554e+79,-3.238755711271285e+79
8.708973733306668e+79,5.872960929424434e+79,-3.7709943156575445e+79
1.0140329409103622e+80,6.838259193065935e+79,-4.390697969503069e+79
1.1806925603571473e+80,7.962264526659423e+79,-5.1122996089491876e+79
1.3747443432489442e+80,9.271008455139772e+79,-5.952589333699841e+79
1.6006922758983664e+80,1.0794782203290596e+80,-6.931065124763395e+79
1.8637793440651429e+80,1.2568883963028785e+80,-8.070367449877116e+79
2.1701080817860148e+80,1.4634483554853074e+80,-9.396828095697812e+79
2.5267822448855146e+80,1.703959087146184e+80,-1.0941142194154851e+80
2.9420732200868687e+80,1.9840129822886756e+80,-1.2739146029915393e+80
3.4256143396871703e+80,2.3101154648274448e+80,-1.4832671256643447e+80
3.988626080054918e+80,2.6898283477183156e+80,-1.7270464023848655e+80
4.644175859161929e+80,3.1319440604169817e+80,-2.0109203832595386e+80
5.407478102893101e+80,3.646697813160181e+80,-2.341470897327903e+80
6.296242986990836e+80,4.246019659877064e+80,-2.726343895446619e+80
7.331084718872235e+80,4.943823570653714e+80,-3.174437544603041e+80
8.536001310155631e+80,5.756330287074046e+80,-3.6961289548478674e+80
9.938937209380892e+80,6.702427322485791e+80,-4.3035328813105525e+80
1.157243892085794e+81,7.804081150263564e+80,-5.010784246225194e+80
1.347441385049495e+81,9.086827281139431e+80,-5.834344438924156e+80
1.5689005992377897e+81,1.0580366316050067e+81,-6.793346903405167e+80
1.8267609059033135e+81,1.2319284836308204e+81,-7.91001218291186e+80
2.127004634037895e+81,1.4343903553974179e+81,-9.21016603788933e+80
2.4765953465668383e+81,1.6701242960928988e+81,-1.07238812217081e+81
2.8836402422519347e+81,1.944610118238968e+81,-1.2486239412732018e+81
3.3575802738081177e+81,2.264226430232852e+81,-1.4538190334400025e+81
3.909411274448959e+81,2.636390665789606e+81,-1.692748794573459e+81
4.551939682151481e+81,3.06972666526624e+81,-1.9709716006285093e+81
5.300077838229658e+81,3.5742682037890253e+81,-2.294946527190803e+81
6.171186247211236e+81,4.1617032709107935e+81,-2.672176330693471e+81
7.185472865735945e+81,4.845658888556126e+81,-3.111385583807401e+81
8.366461348927424e+81,5.642023620837232e+81,-3.6227387175147623e+81
9.74154051417214e+81,6.569308080478118e+81,-4.218095241916638e+81
1.1342606433996092e+82,7.649053002692905e+81,-4.9112948680597335e+81
1.3206808068950234e+82,8.906305846241165e+81,-5.718468560740696e+81
1.53774091883088e+82,1.0370193628943708e+82,-6.658383526999265e+81
1.7904784660835572e+82,1.207461641256429e+82,-7.75284551629247e+81
2.0847577258523857e+82,1.4059072992078869e+82,-9.027191139260451e+81
2.4274049177424636e+82,1.6369615900990267e+82,-1.051089825932891e+82
2.8263667294578845e+82,1.905992891025616e+82,-1.2238323866309448e+82
3.290896128959186e+82,2.219253538067349e+82,-1.424955681325951e+82
3.831769125090644e+82,2.5840177722116978e+82,-1.6591364288891268e+82
4.4615361610111215e+82,3.0087441573424366e+82,-1.931822864791026e+82
5.194812701952351e+82,3.5032712198355715e+82,-2.2493512971268294e+82
6.048615533254375e+82,4.079053213005972e+82,-2.619083894334273e+82
7.042753907374528e+82,4.749438587909313e+82,-3.049577976017765e+82
8.200287039217558e+82,5.52998988785381e+82,-3.55079443252716e+82
9.548060633390228e+82,6.43884403774582e+82,-4.134346547153999e+82
1.111733494486355e+83,7.497118289060569e+82,-4.813784401640738e+82
1.2944516268983152e+83,8.729377588536324e+82,-5.6049093843589073e+82
1.5072004508810698e+83,1.0164188435858969e+83,-6.526121034788909e+82
1.754917318353751e+83,1.1834786206888219e+83,-7.598812339174137e+82
2.043350513713473e+83,1.3779874898909736e+83,-8.847842221395986e+82
2.3791915528379365e+83,1.6044564527856993e+83,-1.030211652835181e+83
2.770230041219973e+83,1.868144211925881e+83,-1.1995297193269398e+83
3.2255351961168484e+83,2.1751777910532134e+83,-1.3966638758640998e+83
3.7556680417952724e+83,2.53268922630192e+83,-1.62619359475275e+83
4.3729281962397813e+83,2.94897420338169e+83,-1.89345705519281e+83
5.091639648373271e+83,3.433680948707896e+83,-2.2046676003053657e+83
5.928481388313202e+83,3.998037502837301e+83,-2.567048220473054e+83
6.902871111129525e+83,4.655122428119197e+83,-2.988993623764234e+83
8.037412793481859e+83,5.420179882959382e+83,-3.4802691432577784e+83
9.35842080829108e+83,6.310978169467883e+83,-4.05225122697001e+83
1.0896533830652598e+84,7.348214173065661e+83,-4.7182079748246495e+83
1.2687431472171606e+84,8.555974645283439e+83,-5.49361475132258e+83
1.4772666736358532e+84,9.962275393255512e+83,-6.3965034467622e+83
1.7200629735337616e+84,1.1599705256971241e+84,-7.44785490148046e+83
2.002766358589286e+84,1.3506198827968883e+84,-8.672057511531703e+83
2.331936125125045e+84,1.5725950986519611e+84,-1.0097462880748653e+84
2.715207990867404e+84,1.8310474744746055e+84,-1.1757064985494647e+84
3.1614714454825562e+84,2.1319802058421323e+84,-1.3689313198719272e+84
3.6810772926191923e+84,2.4823842254154518e+84,-1.5939051330693087e+84
4.286079593504547e+84,2.8903941782345632e+84,-1.8558569257375185e+84
4.990516446294732e+84,3.3654718483034104e+84,-2.1608771204095907e+84
5.81073504904212e+84,3.918625544301878e+84,-2.5160502461043718e+84
6.765768466186744e+84,4.562672354981939e+84,-2.929611574271402e+84
7.87777406868188e+84,5.3125465792107945e+84,-3.4111374090920394e+84
9.172545934655381e+84,6.185654641183906e+84,-3.971776341835284e+84
1.0680114819349996e+85,7.202277556205412e+84,-4.6245233557297715e+84
1.2435449526752519e+85,8.386028024923534e+84,-5.384533751568211e+84
1.4479273520818036e+85,9.764378733384487e+84,-6.269473899167845e+84
1.685901197025917e+85,1.1369286619463878e+85,-7.299913145927672e+84
1.962988848437068e+85,1.3237939488891748e+85,-8.499773637395002e+84
2.2856197676064757e+85,1.5413644530893657e+85,-9.896865738174701e+84
2.6612787795189353e+85,1.794686701347316e+85,-1.1523538665918754e+85
3.098679440518368e+85,2.089642068637076e+85,-1.3417465733842864e+85
3.607966947709707e+85,2.4330818100208696e+85,-1.5622566320793103e+85
4.200955080207072e+85,2.8329811437290064e+85,-1.8190054642297735e+85
4.891401769883581e+85,3.29861843288208e+85,-2.1179611370194316e+85
5.695328555797917e+85,3.8407876494694406e+85,-2.4660702116388586e+85
6.63139072348467e+85,4.4720521490869135e+85,-2.871410606849558e+85
7.7213072663009e+85,5.207045197244919e+85,-3.3433746420549214e+85
8.990362331663665e+85,6.062819375185764e+85,-3.892891070869986e+85
1.0467991733725163e+86,7.059245870260856e+85,-4.532691014736695e+85
1.2188468983362951e+86,8.21946809333252e+85,-5.277617493588675e+85
1.4191705493489518e+86,9.57042195950577e+85,-6.144975772526216e+85
1.6524180400146685e+86,1.1143444213484598e+86,-7.154925457825424e+85
1.9240018284924953e+86,1.2974995289000878e+86,-8.33092529622241e+85
2.2402238747834797e+86,1.5107520717225965e+86,-9.700253545339506e+85
2.608420952967522e+86,1.75904660702836e+86,-1.1294633448691599e+86
3.037134260656127e+86,2.0481451380286428e+86,-1.3150989330734887e+86
3.5363078065283875e+86,2.3847610973458015e+86,-1.5312345046336405e+86
4.1175202842382386e+86,2.7767119434613204e+86,-1.7828861722338313e+86
4.794255251850863e+86,3.23309510516598e+86,-2.075900862807436e+86
5.582214853665975e+86,3.7644946373912264e+86,-2.4170878182424133e+86
6.499683471543321e+86,4.3832270030580794e+86,-2.81436902713203e+86
7.567949702050762e+86,5.103633057926885e+86,-3.276956563055127e+86
8.81179757396529e+86,5.942420367757393e+86,-3.815566114270734e+86
1.0260080243202937e+87,6.919057763282367e+86,-4.4426738909461735e+86
1.1946390899523378e+87,8.056225223558173e+86,-5.17281951954807e+86
1.3909846258008201e+87,9.380327943336212e+86,-6.022953649999828e+86
1.6195998606748238e+87,1.092209208562352e+87,-7.012829619255068e+86
1.885789432191202e+87,1.2717267008562893e+87,-8.165445475157786e+86
2.1957301188503636e+87,1.4807460248321297e+87,-9.50755382724811e+86
2.5566133807541496e+87,1.724112587236078e+87,-1.1070266523795652e+87
2.976811440146085e+87,2.0074717781201833e+87,-1.2889782668340705e+87
3.466071321267663e+87,2.337401502061066e+87,-1.5008259643527494e+87
4.035741685327997e+87,2.721563370101004e+87,-1.7474832441520565e+87
4.699037498367181e+87,3.1688761210827877e+87,-2.0346777555754056e+87
5.471347869479497e+87,3.689717547095645e+87,-2.3690824797378044e+87
6.3705932254642904e+87,4.296163103470518e+87,-2.7584646452432063e+87
7.417639628848916e+87,5.002269290320776e+87,-3.2118588243737368e+87
8.63678039118937e+87,5.824407770548462e+87,-3.739773114689293e+87
1.0056297652266432e+88,6.781653604090019e+87,-4.354436967173265e+87
1.170911861270129e+88,7.896230472167811e+87,-5.070095891114609e+87
1.3633582283176526e+88,9.194019307267698e+87,-5.903354008222588e+87
1.5874333340569859e+88,1.0705144092380863e+88,-6.873563777692403e+87
1.8483361072605412e+88,1.2464656759974688e+88,-8.003266051833406e+87
2.1521204734113326e+88,1.451334771268843e+88,-9.318692831649398e+87
2.5058352537441552e+88,1.6898706538491325e+88,-1.0850355664820258e+88
2.9176869263949017e+88,1.967605019160917e+88,-1.2633748375934984e+88
3.397229526698374e+88,2.290982914579046e+88,-1.4710189282824192e+88
3.955586550785015e+88,2.6675123621641436e+88,-1.712781643958771e+88
4.605710070793786e+88,3.1059356580060915e+88,-1.99427376581075e+88
5.3626825571652085e+88,3.6164274758762236e+88,-2.3220336086759736e+88
6.244067510138656e+88,4.210827273965112e+88,-2.7036748943889975e+88
7.270316293155154e+88,4.902914469974208e+88,-3.1480568098253205e+88
8.465240628550663e+88,5.708733779832187e+88,-3.665484173756152e+88
9.856562741856419e+88,6.646975774762775e+88,-4.267946759293387e+88
1.1476557516575365e+89,7.739416175335904e+88,-4.96940501250037e+88
1.336280273075969e+89,9.011418962259631e+88,-5.78612560507379e+88
1.5559054512790134e+89,1.0492513937471226e+89,-6.73706728394718e+88
1.8116266335728937e+89,1.2217067303659555e+89,-7.844318591906596e+88
2.1093772384629476e+89,1.422507041769961e+89,-9.133595659146286e+88
2.45606609480954e+89,1.6563073372581096e+89,-1.0634818349311515e+89
2.859737057562195e+89,1.928528553962485e+89,-1.2382791435674997e+89
3.329754983277332e+89,2.2454858208673968e+89,-1.4418018773649268e+89
3.877022866781395e+89,2.614536193634326e+89,-1.6787670930421556e+89
4.514235442840408e+89,3.0442479497776834e+89,-1.954671499357964e+89
5.256174910212484e+89,3.5445955333830784e+89,-2.2759208862087413e+89
6.120054924259067e+89,4.1271867134570315e+89,-2.649977037055683e+89
7.125920004969425e+89,4.805530254027254e+89,-3.0855255958613054e+89
8.297109255123857e+89,5.59535239410609e+89,-3.5926715076147663e+89
9.660795668702283e+89,6.514968758452145e+89,-4.183170811952743e+89
1.1248614866242308e+90,7.58571639567119e+89,-4.8707072783878997e+89
1.3097399252551738e+90,8.832450681977392e+89,-5.671219580966666e+89
1.525003510039405e+90,1.0284115466267593e+90,-6.603281308780086e+89
1.775646131385625e+90,1.1974401724697775e+90,-7.688535177424312e+89
2.067483061766674e+90,1.3942517453508275e+90,-8.952186737907569e+89
2.407285776702498e+90,1.623409577331649e+90,-1.0423571385986486e+90
2.8029385565189306e+90,1.8902266855238855e+90,-1.2136817931351395e+90
3.2636207367994945e+90,2.2008913600194426e+90,-1.4131637043648397e+90
3.800019274262207e+90,2.562612629880451e+90,-1.6454259920019722e+90
4.424576943191414e+90,2.983787451336607e+90,-1.9158542919690693e+90
5.151781945104529e+90,3.474192887864327e+90,-2.230724480141043e+90
5.99850517783507e+90,4.045208841441347e+90,-2.597348406531897e+90
6.984392204763629e+90,4.710079063766757e+90,-3.024240038054609e+90
8.132318402940442e+90,5.484219104451238e+90,-3.521307254706567e+90
9.468917918123295e+90,6.385579057338896e+90,-4.100077269113832e+90
1.1025199627739852e+91,7.435067189172795e+90,-4.773964637871487e+90
1.2837265787079245e+91,8.65703961808549e+90,-5.558589327103433e+90
1.4947150992256102e+91,1.0079863107118082e+91,-6.472149201561252e+90
1.7403800603213826e+91,1.1736563421824956e+91,-7.535849136495289e+90
2.0264209534727007e+91,1.3665579057954529e+91,-8.774390486048499e+90
2.3594745416589897e+91,1.5911646206064626e+91,-1.02165309722255e+91
2.747268536675024e+91,1.8526842444745433e+91,-1.1895734230979375e+91
3.1988002947385894e+91,2.1571813256584382e+91,-1.3850935733901896e+91
3.724545015698118e+91,2.511720034700737e+91,-1.6127453030679535e+91
4.336698693284904e+91,2.9245290007408435e+91,-1.8778062058966706e+91
5.049461662800332e+91,3.405190873606241e+91,-2.1864251917401264e+91
5.879369101550951e+91,3.964861244185957e+91,-2.5457666393329643e+91
6.845675515246599e+91,4.616523846042752e+91,-2.9641749382912283e+91
7.970801419889616e+91,5.375290575847203e+91,-3.451363424075834e+91
9.280852299392971e+91,6.258754991288808e+91,-4.018634560386751e+91
1.0806222377247936e+92,7.287406695005172e+91,-4.6791401551245284e+91
1.2582298379001229e+92,8.485112693522226e+91,-5.4481901943085994e+91
1.465028080564511e+92,9.879672355562316e+91,-6.343616600261354e+91
1.7058142106942374e+92,1.1503456327854692e+92,-7.386195590831019e+91
1.986174292612768e+92,1.3394146292530692e+92,-8.600132016702126e+91
2.312613018392405e+92,1.559559936097786e+92,-1.0013613062780847e+92
2.692704514621866e+92,1.8158864946873008e+92,-1.1659446607436497e+92
3.135267617031978e+92,2.1143381237966936e+92,-1.3575808075585052e+92
3.650569895854285e+92,2.461837424063847e+92,-1.5807124188719925e+92
4.2505655482766214e+92,2.8664479547058927e+92,-1.8405119673392955e+92
4.949172996792052e+92,3.33756112754106e+92,-2.1430045268597704e+92
5.76259863079189e+92,3.8861117027632554e+92,-2.4952098663762742e+92
6.709713771074816e+92,4.524827926004743e+92,-2.9053052475061656e+92
7.812492921703345e+92,5.268524364642381e+92,-3.382811955320694e+92
9.096522969457805e+92,6.134446432402205e+92,-3.938811217510248e+92
1.059159524701823e+93,7.142675075490651e+92,-4.5861976281283597e+92
1.233239503546137e+93,8.316598843655464e+92,-5.339979120731298e+92
1.435930569972496e+93,9.683460217063412e+92,-6.217631335348134e+92
1.6719346895009067e+93,1.1274985267590018e+93,-7.239511784356964e+92
1.9467268256005154e+93,1.312811099270535e+93,-8.429337770514279e+92
2.2666822336016386e+93,1.5285831564280123e+93,-9.814733915632204e+92
2.639224424833571e+93,1.7798190425977259e+93,-1.1427861237874325e+93
3.0729971175859353e+93,2.0723447028991694e+93,-1.3306148132729738e+93
3.578064257000204e+93,2.412944470844873e+93,-1.549315038930079e+93
4.166143046827261e+93,2.80952028347718e+93,-1.8039568673778044e+93
4.850875756126392e+93,3.2712757267510545e+93,-2.100444698860742e+93
5.648146770140441e+93,3.8089282769161222e+93,-2.445656844593353e+93
6.5764520245321295e+93,4.434954947548233e+93,-2.847606264881756e+93
7.657328832138457e+93,5.16387870112869e+93,-3.3156248525202983e+93
8.915855470340758e+93,6.012604526264399e+93,-3.8605758132587084e+93
1.0381231909237299e+94,7.000814348424629e+93,-4.495101303436345e+93
1.2087455624976713e+94,8.151429104438829e+93,-5.233914249052277e+93
1.4074109206643521e+94,9.491145550681616e+93,-6.094143189161019e+93
1.6387279036026552e+94,1.105105636290902e+94,-7.095737196496278e+93
1.9080626580036873e+94,1.2867365925894164e+94,-8.261935999143146e+93
2.2216636166315517e+94,1.4982220457198997e+94,-9.619810688752291e+93
2.5868066325739467e+94,1.7444677614254776e+94,-1.1200884483255562e+94
3.011963672193567e+94,2.03118447200935e+94,-1.3041850422726869e+94
3.50699896685249e+94,2.3650214708160332e+94,-1.5185410688413495e+94
4.083397372742145e+94,2.753722620182243e+94,-1.768126648693979e+94
4.754530570476926e+94,3.2063073054671618e+94,-2.0587285787250215e+94
5.535967545558617e+94,3.733279417224797e+94,-2.397087023706414e+94
6.445836529183464e+94,4.346868886268516e+94,-2.7910538045892287e+94
7.50524640491009e+94,5.061312349788471e+94,-3.2497743532183733e+94
8.73877676730578e+94,5.893181440141193e+94,-3.7838969995087045e+94
1.0175047585878135e+95,6.861768158886712e+94,-4.405815701918604e+94
1.1847381817112274e+95,7.989536568831532e+94,-5.12995458797418e+94
1.3794577093350663e+95,9.302649284539632e+94,-5.973103577860483e+94
1.60618054241797e+95,1.0831577410334349e+95,-6.954813473658031e+94
1.8701662415200594e+95,1.2611805077275414e+95,-8.097857063531712e+94
2.177538997258548e+95,1.468464491536635e+95,-9.428761985475314e+94
2.5354299423866585e+95,1.7098187366232932e+95,-1.0978423333781747e+95
2.9521426287322114e+95,1.990841220611738e+95,-1.2782809869523673e+95
3.4373454161787894e+95,2.3180492831793573e+95,-1.488378550284019e+95
4.0022953290924233e+95,2.699032267531607e+95,-1.7330073969167686e+95
4.6600988423607254e+95,3.1426291383932595e+95,-2.017839611527736e+95
5.426015951504444e+95,3.659134080820244e+95,-2.3494805534780147e+95
6.317814706220591e+95,4.260534113152395e+95,-2.7356243129421953e+95
7.356184225197062e+95,4.9607845456411847e+95,-3.1852330981588094e+95
8.565215278019327e+95,5.776130164655442e+95,-3.7087436128079e+95
9.972959071924586e+95,6.725481534802893e+95,-4.318305550943821e+95
1.1612077055911525e+96,7.830856246394278e+95,-5.028059753000996e+95
1.3520597259792195e+96,9.117894499509961e+95,-5.854465217629065e+95
1.5742795619596435e+96,1.0616458178833823e+96,-6.816684230226571e+95
1.8330223583157094e+96,1.236132398517635e+96,-7.937033546177364e+95
2.1342905975832865e+96,1.4392985154007963e+96,-9.241508278800209e+95
2.4850736008472434e+96,1.6758582343054608e+96,-1.076038591054068e+96
2.8935098162283395e+96,1.951299050306844e+96,-1.2528922008182017e+96
3.369075522401141e+96,2.2720092593120815e+96,-1.4588156235133615e+96
3.9228043235477563e+96,2.6454271701467907e+96,-1.698585450153634e+96
4.567542709361822e+96,3.080215185270908e+96,-1.9777617185319786e+96
5.318247899220832e+96,3.586461831517871e+96,-2.3028182439573784e+96
6.1923350995873995e+96,4.175915485397892e+96,-2.6812949301595446e+96
7.210082192064191e+96,4.862254994685068e+96,-3.1219742758449686e+96
8.395100886718255e+96,5.66140438135977e+96,-3.635084813985735e+96
9.774884760647388e+96,6.591900661993279e+96,-4.232535804415882e+96
1.1381446557075533e+97,7.675324866272432e+96,-4.928189801611736e+96
1.3252059672669665e+97,8.936806397340083e+96,-5.738181823907586e+96
1.543012171421141e+97,1.040561059996849e+97,-6.68129477640944e+96
1.796616104746565e+97,1.211582006008401e+97,-7.779400203452415e+96
2.0919010196325417e+97,1.4107122951322799e+97,-9.05797217950535e+96
2.4357172934244707e+97,1.6425726907104132e+97,-1.0546681932802125e+97
2.836041550408175e+97,1.9125423242234816e+97,-1.2280083343730557e+97
3.3021617356149515e+97,2.2268831717318677e+97,-1.429840519019252e+97
3.84489236239996e+97,2.5928858636879495e+97,-1.6648473343430213e+97
4.4768250171334484e+97,3.019040098417053e+97,-1.9384792014965382e+97
5.212620170781089e+97,3.515232912217717e+97,-2.25708149489531e+97
6.069347326133755e+97,4.09297844273594e+97,-2.6280435003008157e+97
7.066881485609404e+97,4.765683920280642e+97,-3.059971726008833e+97
8.228364941091295e+97,5.548958396205219e+97,-3.562890231764095e+97
9.580744662200927e+97,6.460972702915029e+97,-4.148471724156564e+97
1.1155397318067045e+98,7.522880662026953e+97,-4.8303051607787325e+97
1.2988856329203515e+98,8.75931218202336e+97,-5.6242078757666424e+97
1.5123658228709362e+98,1.0198948844847687e+98,-6.548591826676115e+97
1.7609328760914112e+98,1.1875192840038483e+98,-7.62489380052445e+97
2.050353230510188e+98,1.3826941922367324e+98,-8.878078543996827e+97
2.3873411362006032e+98,1.6099487182434474e+98,-1.033722308771495e+98
2.7797146344681175e+98,1.874555636118579e+98,-1.2036191769246306e+98
3.236577044009456e+98,2.1826531523200663e+98,-1.4014415716740562e+98
3.768528050173822e+98,2.5413874125383506e+98,-1.6317797265109393e+98
4.387909302264317e+98,2.9590791998566124e+98,-1.8999766614009794e+98
5.1090903815734715e+98,3.44541828440612e+98,-2.2122522109389087e+98
5.948802026275087e+98,4.01168909221047e+98,-2.5758485394852706e+98
6.926524523954052e+98,4.671032135281197e+98,-2.9991999958944765e+98
8.064940232693469e+98,5.4387471295486965e+98,-3.492130087191783e+98
9.390460410006742e+98,6.332645671166381e+98,-4.066078993937042e+98
1.0933838131243975e+99,7.373463169960417e+98,-4.734366632145131e+98
1.2730881242547533e+99,8.585340888597604e+98,-5.512498460355639e+98
1.4823282040464893e+99,9.99638929997818e+98,-6.418523232113848e+98
1.7259583533957572e+99,1.1639344156006442e+99,-7.473452877779095e+98
2.0096305468535247e+99,1.3552327785358851e+99,-8.701754441789016e+98
2.339925663772441e+99,1.5779731223908174e+99,-1.0131923268780104e+99
2.7245063548202495e+99,1.8373237978406553e+99,-1.1797146963183605e+99
3.172294976534742e+99,2.139301645312952e+99,-1.3736072491467595e+99
3.6936805917243543e+99,2.490911346564256e+99,-1.599369443532187e+99
4.3007597829529994e+99,2.900308437410468e+99,-1.8622389387445743e+99
5.007616952090038e+99,3.3769896355976157e+99,-2.1683127171760056e+99
5.830650819269948e+99,3.9320142702596685e+99,-2.5246891759962897e+99
6.788954915450325e+99,4.578261121059585e+99,-2.9396343515294494e+99
7.904760963939691e+99,5.330726147625884e+99,-3.4227752842094516e+99
9.203955252587408e+99,6.206868362942262e+99,-3.9853238399089037e+99
1.071667959223717e+100,7.227013062930609e+99,-4.640335452750139e+99
1.2478030439590507e+100,8.414823192719906e+99,-5.403009197307165e+99
1.4528872338131284e+100,9.797850465649779e+99,-6.29103776599656e+99
1.6916784929701303e+100,1.1408178200304988e+100,-7.325017495450516e+99
1.96971662003683e+100,1.3283168577837343e+100,-8.528929017740978e+99
2.2934518148970895e+100,1.5466329236657832e+100,-9.93069867659599e+99
2.6703944723721408e+100,1.8008318415545118e+100,-1.1562850708753477e+100
3.109289601614942e+100,2.096811377124655e+100,-1.3463261863616356e+100
3.62031979416408e+100,2.441437605032674e+100,-1.5676034509611592e+100
4.215341354867223e+100,2.8427043298257837e+100,-1.8252510777490536e+100
4.90815908839101e+100,3.3099193599597026e+100,-2.125245685979734e+100
5.7148462656107836e+100,3.85392157696957e+100,-2.4745450765600566e+100
6.6541174109034514e+100,4.487333098284749e+100,-2.8812507520779675e+100
7.747762705965314e+100,5.224851718260195e+100,-3.3547974601416594e+100
9.021154031255888e+100,6.083590338265139e+100,-3.906173136777839e+100
1.0503834098487346e+101,7.083472031226229e+100,-4.548173386751236e+100
1.2230201962514265e+101,8.247691228974449e+100,-5.29569623163842e+100
1.424031059593572e+101,9.603252805829666e+100,-6.166084977105056e+100
1.658079518589539e+101,1.118160150680732e+101,-7.179528994838192e+100
1.930595423120851e+101,1.3019354797900111e+101,-8.359533290627899e+100
2.2479009174049876e+101,1.5159153794823663e+101,-9.733467796738001e+100
2.617357210425624e+101,1.765065031921683e+101,-1.1333207103492795e+101
3.047535521597387e+101,2.0551653421734532e+101,-1.3195872189554356e+101
3.548416066677426e+101,2.3929464927790267e+101,-1.5364688849854916e+101
4.131619589511171e+101,2.786243910141956e+101,-1.7889983128249937e+101
4.810676769578922e+101,3.2441805199324336e+101,-2.0830340818119858e+101
5.601341837447187e+101,3.77737938264573e+101,-2.4253963715645067e+101
6.521957859485637e+101,4.3982110792548777e+101,-2.8240257986749975e+101
7.593882351963145e+101,5.121080874412971e+101,-3.288168997196034e+101
8.841983146071933e+101,5.962761939533214e+101,-3.82859448622674e+101
1.0295215835614987e+102,6.942782712574293e+101,-4.457842825259234e+101
1.1987295867184734e+102,8.083878437812928e+101,-5.19051627678391e+101
1.395748055977119e+102,9.41251857841533e+101,-6.043615112138147e+101
1.6251479160594687e+102,1.0959522862215227e+102,-7.036929802731571e+101
1.8922512400700112e+102,1.2760779462655995e+102,-8.193499928552893e+101
2.2032546736537602e+102,1.4858080021351368e+102,-9.540151283611046e+101
2.5653732405198343e+102,1.7300088832104946e+102,-1.1108122650803318e+102
2.987007863342037e+102,2.0143468018215114e+102,-1.2933794105789448e+102
3.4779404170937714e+102,2.345418650735564e+102,-1.505953080408266e+102
4.0495607327649503e+102,2.7309046744988094e+102,-1.7534660729035718e+102
4.715130740072309e+102,3.179746797474937e+102,-2.0416611264589992e+102
5.490091896640921e+102,3.7023568108020544e+102,-2.377223589013357e+102
6.392423170647951e+102,4.3108588967816595e+102,-2.7679366700026555e+102
7.443058070189314e+102,5.019371472149302e+102,-3.2228630013831265e+102
8.666370513642873e+102,5.844334332726005e+102,-3.7525562614193813e+102
1.0090740751706224e+103,6.804888665889124e+102,-4.3693068759252886e+102
1.1749214213725524e+103,7.923319452112104e+102,-5.087426686810117e+102
1.3680268237573324e+103,9.22557167048166e+102,-5.923579098415775e+102
1.5928704295738351e+103,1.0741853172879808e+103,-6.897163293001418e+102
1.854668657324793e+103,1.2507338089924e+103,-8.030763035108786e+102
2.1594951474264177e+103,1.456298570575368e+103,-9.350671785525829e+102
2.5144216675353013e+103,1.6956491768606759e+103,-1.0887506244227503e+103
2.9276822658356073e+103,1.9743392923969097e+103,-1.267692071050242e+103
3.4088644448648937e+103,2.2988350403829114e+103,-1.4760435984661566e+103
3.969131701850055e+103,2.6766645410667367e+103,-1.718639997784779e+103
